Transaction_ID,Transaction_Date,Transaction_Time,Customer_ID,Customer_Name,Customer_Email,Customer_Age_Group,Customer_Gender,Customer_Type,Lifetime_Orders,Shipping_State,Shipping_State_Name,Shipping_City,Shipping_Zip,Product_SKU,Product_Name,Product_Category,Product_Brand,Product_Rating,Product_Reviews,Quantity,Original_Price,Discount_Percent,Unit_Price,Subtotal,Tax_Rate_Percent,Tax_Amount,Shipping_Cost,Total_Amount,Cost_Per_Unit,Total_Cost,Gross_Profit,Profit_Margin_Percent,Payment_Method,Payment_Status,Order_Status,Shipping_Method,Shipping_Carrier,Delivery_Days_Estimated,Delivery_Days_Actual,On_Time_Delivery,Device_Type,Browser,Operating_System,Traffic_Source,Campaign_Name,Coupon_Code,Is_Gift,Warehouse_Location,Return_Requested,Return_Reason,Customer_Rating,Review_Submitted,NPS_Score,Session_Duration_Seconds,Pages_Viewed,Cart_Abandonment_Count,Days_Since_Last_Purchase,Fiscal_Quarter,Fiscal_Year,Day_Of_Week,Is_Weekend,Hour_Of_Day
TXN-1000880,2023-11-22,22:12:56,C529800,Daniel Howard,danielhoward33@icloud.com,55-64,Female,New,24,NC,North Carolina,Boston,60118,SKU97707,Apple Watch Series 9,Electronics,Apple,3.8,3880,3,399.0,0,399.0,1197.0,5.61,67.2,0.0,1264.2,222.61,667.83,596.37,47.17,PayPal,Completed,Cancelled,Free Shipping,FedEx,4,6,False,Desktop,Safari,macOS,Paid Search,,,True,West Coast DC,False,,,True,,190,11,3,65,Q4,2023,Wednesday,False,12
TXN-1000881,2023-09-16,10:34:54,C908983,Gregory Morris,gregory.morris69@yahoo.com,45-54,Male,Returning,34,NY,New York,San Jose,92975,SKU10710,Samsung Galaxy S24 Ultra,Electronics,Samsung,3.6,1717,3,1299.0,0,1299.0,3897.0,5.98,232.91,0.0,4129.91,825.08,2475.24,1654.67,40.07,American Express,Completed,Cancelled,2-Day Shipping,FedEx,6,2,True,Tablet,Edge,Android,Referral,,,False,Southern DC,False,,,False,,460,8,2,156,Q3,2023,Saturday,True,20
TXN-1000882,2023-02-15,20:54:23,C618394,Elizabeth Turner,elizabeth.turner23@hotmail.com,65+,Other,Returning,20,MI,Michigan,Chicago,77458,SKU51620,"MacBook Air 15"" M3",Computers,MacBook,5.0,2873,2,1299.0,15,1104.15,2208.3,7.33,161.85,0.0,2370.15,819.46,1638.92,731.23,30.85,American Express,Completed,Delivered,Express Shipping,FedEx,5,8,False,Tablet,Edge,macOS,Social Media,Early Bird Special,SAVE15,False,East Coast DC,False,,3.0,False,,79,8,0,93,Q1,2023,Wednesday,False,13
TXN-1000883,2023-07-15,18:15:37,C606046,Michelle Martin,michelle_martin67@hotmail.com,65+,Male,New,16,WI,Wisconsin,Miami,56544,SKU54217,Ninja Foodi 14-in-1,Home & Kitchen,Ninja,3.7,2556,1,229.99,5,218.49,218.49,5.84,12.76,0.0,231.25,129.36,129.36,101.89,44.06,Apple Pay,Completed,Returned,Standard Shipping,FedEx,3,8,True,Mobile,Mobile App,iOS,Organic Search,,SAVE5,False,Central DC,False,,1.0,True,,607,8,2,145,Q3,2023,Saturday,True,14
TXN-1000884,2023-02-21,14:42:03,C386773,Rachel Gutierrez,rachel.gutierrez83@gmail.com,25-34,Other,New,14,CO,Colorado,Miami,26904,SKU35547,Sony PlayStation 5,Electronics,Sony,4.7,3279,1,499.0,0,499.0,499.0,8.37,41.76,0.0,540.76,286.29,286.29,254.47,47.06,Mastercard,Pending,Delivered,2-Day Shipping,USPS,5,7,False,Desktop,Chrome,iOS,Direct,Bundle & Save,,False,Central DC,False,,,False,,534,5,1,140,Q1,2023,Tuesday,False,20
TXN-1000885,2023-03-04,13:13:45,C784018,Jonathan Rivera,jonathan.rivera23@protonmail.com,25-34,Female,New,14,OH,Ohio,Houston,67783,SKU26949,All-Clad D5 Cookware Set,Home & Kitchen,All-Clad,3.7,3777,3,699.95,15,594.96,1784.88,5.43,96.9,0.0,1881.78,463.99,1391.97,489.81,26.03,Visa,Pending,Delivered,2-Day Shipping,USPS,2,5,True,Tablet,Edge,iOS,Referral,,SAVE15,True,Central DC,True,,1.0,False,3.0,927,17,3,39,Q1,2023,Saturday,True,19
TXN-1000886,2023-06-06,16:55:52,C106676,Laura Miller,laura.miller33@protonmail.com,35-44,Other,New,17,TX,Texas,Houston,63739,SKU48671,Titleist Pro V1 Golf Balls,Sports & Outdoors,Titleist,4.7,702,3,54.99,0,54.99,164.97,7.5,12.38,0.0,177.35,28.48,85.44,91.91,51.82,Apple Pay,Completed,Shipped,Free Shipping,UPS,3,4,True,Tablet,Chrome,macOS,Direct,Spring Collection Launch,,False,Southern DC,False,,1.0,False,,601,15,1,101,Q2,2023,Tuesday,False,16
TXN-1000887,2023-09-24,12:25:39,C468911,Christopher Bennett,christopher_bennett87@yahoo.com,18-24,Male,New,7,LA,Louisiana,Dallas,27233,SKU90993,Peloton Bike+,Sports & Outdoors,Peloton,3.9,1252,2,2495.0,0,2495.0,4990.0,8.27,412.43,0.0,5402.43,1522.77,3045.54,2356.89,43.63,American Express,Refunded,Processing,Next Day,FedEx,6,10,True,Desktop,Mobile App,Windows,Organic Search,,,False,Central DC,True,,,True,6.0,415,10,3,112,Q3,2023,Sunday,True,22
TXN-1000888,2023-07-15,12:43:39,C421445,Jacob Cruz,jacob.cruz85@yahoo.com,25-34,Male,VIP,13,AL,Alabama,Dallas,44001,SKU28020,YETI Tundra 45 Cooler,Sports & Outdoors,YETI,4.6,2025,3,325.0,0,325.0,975.0,9.88,96.33,0.0,1071.33,221.29,663.87,407.46,38.03,Visa,Completed,Cancelled,Next Day,FedEx,6,7,False,Mobile,Mobile App,iOS,Social Media,Free Shipping Weekend,,False,Southern DC,False,,3.0,True,,122,16,1,140,Q3,2023,Saturday,True,19
TXN-1000889,2023-07-01,20:04:49,C515476,Heather Sanchez,heathersanchez47@protonmail.com,45-54,Male,VIP,31,IN,Indiana,Miami,11440,SKU97638,Breville Barista Express,Home & Kitchen,Breville,5.0,4250,1,749.95,0,749.95,749.95,9.19,68.95,0.0,818.9,497.89,497.89,321.01,39.2,Visa,Completed,Returned,Express Shipping,UPS,3,3,True,Desktop,Firefox,macOS,Email,New Year Clearance,,False,West Coast DC,False,Changed Mind,2.0,False,,711,14,1,148,Q3,2023,Saturday,True,9
TXN-1000890,2023-12-29,14:47:28,C135195,Justin Jackson,justin.jackson30@icloud.com,45-54,Other,New,48,SC,South Carolina,Houston,39215,SKU79513,HP Spectre x360 16,Computers,HP,3.6,446,3,1649.0,15,1401.65,4204.95,6.91,290.77,0.0,4495.72,917.69,2753.07,1742.65,38.76,Klarna,Completed,Delivered,Express Shipping,FedEx,3,6,True,Desktop,Safari,Android,Paid Search,,SAVE15,True,East Coast DC,False,,,True,,453,20,1,140,Q4,2023,Friday,False,19
TXN-1000891,2023-09-07,10:00:22,C272119,William Bennett,williambennett46@protonmail.com,35-44,Other,VIP,1,WA,Washington,Austin,25267,SKU94474,Samsung Galaxy S24 Ultra,Electronics,Samsung,3.7,1854,2,1299.0,0,1299.0,2598.0,5.4,140.27,0.0,2738.27,807.84,1615.68,1122.59,41.0,PayPal,Completed,Processing,2-Day Shipping,USPS,6,3,True,Tablet,Chrome,iOS,Paid Search,Loyalty Rewards Event,,False,Central DC,True,,4.0,False,,236,14,1,108,Q3,2023,Thursday,False,20
TXN-1000892,2023-09-22,12:16:09,C558807,Matthew Flores,matthew.flores63@yahoo.com,25-34,Female,New,7,NJ,New Jersey,Atlanta,91390,SKU98963,Dyson Purifier Hot+Cool,Home & Kitchen,Dyson,5.0,3618,1,569.99,0,569.99,569.99,6.18,35.21,0.0,605.2,396.62,396.62,208.58,34.46,Visa,Completed,Delivered,Standard Shipping,UPS,4,5,True,Desktop,Chrome,iOS,Paid Search,,,True,West Coast DC,True,Wrong Size,,True,,503,9,2,179,Q3,2023,Friday,False,19
TXN-1000893,2023-12-03,07:10:55,C261483,Jack Young,jacky86@protonmail.com,55-64,Other,Returning,22,SC,South Carolina,Denver,17117,SKU37231,Nest Learning Thermostat,Home & Kitchen,Nest,3.7,4887,3,249.0,5,236.55,709.65,6.36,45.13,0.0,754.78,129.87,389.61,365.17,48.38,Apple Pay,Completed,Cancelled,2-Day Shipping,DHL,6,4,True,Mobile,Mobile App,macOS,Paid Search,,SAVE5,False,East Coast DC,True,,,False,,107,17,2,179,Q4,2023,Sunday,True,16
TXN-1000894,2023-09-22,20:08:19,C777706,Jeffrey Foster,jeffreyf11@protonmail.com,45-54,Female,New,17,FL,Florida,Charlotte,66428,SKU98295,Hydro Flask 32oz,Sports & Outdoors,Hydro,4.8,304,3,44.95,0,44.95,134.85,6.29,8.48,0.0,143.33,23.92,71.76,71.57,49.93,Visa,Completed,Processing,Next Day,FedEx,3,5,True,Tablet,Safari,macOS,Direct,,,False,Southern DC,False,,,False,,987,3,0,134,Q3,2023,Friday,False,8
TXN-1000895,2023-04-01,23:30:51,C821148,Janet Howard,janet_howard12@protonmail.com,65+,Male,Returning,42,TN,Tennessee,Nashville,96731,SKU47577,Microsoft Surface Pro 9,Electronics,Microsoft,5.0,66,3,999.0,15,849.15,2547.45,9.5,242.02,0.0,2789.47,525.48,1576.44,1213.03,43.49,Apple Pay,Completed,Shipped,Free Shipping,USPS,6,3,True,Desktop,Safari,iOS,Direct,Tech Week Promotion,SAVE15,False,Southern DC,False,,3.0,False,2.0,522,6,3,176,Q2,2023,Saturday,True,14
TXN-1000896,2023-03-16,23:02:49,C743280,Sharon Smith,sharon.smith4@yahoo.com,25-34,Female,New,4,TX,Texas,Chicago,70850,SKU50027,Samsung Galaxy Tab S9,Electronics,Samsung,4.2,3480,2,849.99,0,849.99,1699.98,6.15,104.53,0.0,1804.51,495.86,991.72,812.79,45.04,Apple Pay,Completed,Cancelled,Standard Shipping,USPS,4,9,True,Mobile,Edge,Android,Paid Search,Customer Appreciation Day,,False,Southern DC,False,,5.0,True,3.0,830,10,3,67,Q1,2023,Thursday,False,17
TXN-1000897,2023-04-02,08:19:04,C620913,Robert Long,robert.long9@icloud.com,35-44,Male,New,21,TX,Texas,Houston,24676,SKU50077,Theragun Pro,Sports & Outdoors,Theragun,4.9,3362,1,599.0,5,569.05,569.05,9.69,55.16,0.0,624.21,347.24,347.24,276.97,44.37,American Express,Completed,Cancelled,Free Shipping,Amazon Logistics,2,9,True,Desktop,Mobile App,Windows,Email,Loyalty Rewards Event,SAVE5,False,West Coast DC,False,,4.0,False,,201,7,3,173,Q2,2023,Sunday,True,12
TXN-1000898,2023-09-05,22:41:00,C660147,Stephanie Perez,stephaniep13@gmail.com,18-24,Female,VIP,36,MO,Missouri,Charlotte,47442,SKU97667,Adidas Ultraboost 23,Fashion,Adidas,3.8,1448,1,190.0,5,180.5,180.5,7.95,14.35,0.0,194.85,132.75,132.75,62.1,31.87,Mastercard,Completed,Returned,Express Shipping,USPS,5,6,True,Tablet,Firefox,macOS,Paid Search,,SAVE5,False,Central DC,True,,,False,8.0,858,7,2,83,Q3,2023,Tuesday,False,8
TXN-1000899,2023-02-19,17:13:16,C145777,Charles Hernandez,charles_hernandez12@hotmail.com,65+,Female,Returning,1,MN,Minnesota,Phoenix,10675,SKU45825,Michael Kors Crossbody,Fashion,Michael,4.4,4925,1,298.0,15,253.3,253.3,6.85,17.35,0.0,270.65,204.01,204.01,66.64,24.62,American Express,Completed,Cancelled,Free Shipping,UPS,6,6,False,Desktop,Chrome,Android,Social Media,End of Season Clearance,SAVE15,False,Central DC,False,,,True,,383,16,1,62,Q1,2023,Sunday,True,12
TXN-1000900,2023-04-25,23:01:44,C194649,Rachel Castillo,rachel_castillo19@gmail.com,18-24,Other,New,44,OH,Ohio,Chicago,91918,SKU81430,DJI Mini 4 Pro,Electronics,DJI,3.5,4863,3,759.0,15,645.15,1935.45,5.89,114.05,0.0,2049.5,479.25,1437.75,611.75,29.85,Mastercard,Completed,Returned,2-Day Shipping,FedEx,4,3,True,Tablet,Safari,iOS,Organic Search,,SAVE15,False,West Coast DC,False,,,True,,1185,15,2,76,Q2,2023,Tuesday,False,20
TXN-1000901,2023-04-21,23:33:37,C758866,Amy Martinez,amymartinez25@yahoo.com,35-44,Other,VIP,20,OH,Ohio,San Antonio,45305,SKU17934,Apple Mac Studio,Computers,Apple,3.9,1675,3,1999.0,10,1799.1,5397.3,6.69,360.87,0.0,5758.17,1262.05,3786.15,1972.02,34.25,Klarna,Refunded,Delivered,2-Day Shipping,USPS,3,5,True,Tablet,Mobile App,Windows,Email,,SAVE10,False,Central DC,False,,1.0,False,,96,15,0,6,Q2,2023,Friday,False,10
TXN-1000902,2023-10-17,22:32:35,C541625,Ryan Gomez,ryangomez91@hotmail.com,65+,Male,VIP,7,MN,Minnesota,Denver,51862,SKU38230,Nest Learning Thermostat,Home & Kitchen,Nest,3.8,1556,3,249.0,0,249.0,747.0,8.17,61.06,0.0,808.06,172.72,518.16,289.9,35.88,PayPal,Completed,Processing,Next Day,UPS,5,6,True,Mobile,Edge,Windows,Social Media,Spring Collection Launch,,True,West Coast DC,False,,2.0,True,,608,12,1,177,Q4,2023,Tuesday,False,17
TXN-1000903,2023-04-29,12:09:18,C245813,Debra Kelly,debra_kelly51@gmail.com,65+,Female,VIP,41,NY,New York,San Antonio,54123,SKU59006,ASUS ROG Zephyrus G14,Computers,ASUS,3.8,3780,2,1599.0,0,1599.0,3198.0,9.01,288.21,0.0,3486.21,908.0,1816.0,1670.21,47.91,PayPal,Completed,Delivered,Express Shipping,FedEx,7,2,False,Desktop,Mobile App,Android,Email,,,False,West Coast DC,False,,,False,,900,13,1,76,Q2,2023,Saturday,True,20
TXN-1000904,2023-11-09,13:10:07,C394890,Maria Taylor,mariat35@protonmail.com,65+,Female,VIP,22,WA,Washington,Seattle,48609,SKU48969,Samsung Galaxy S24 Ultra,Electronics,Samsung,3.7,1277,2,1299.0,15,1104.15,2208.3,9.39,207.41,0.0,2415.71,701.0,1402.0,1013.71,41.96,American Express,Completed,Delivered,Standard Shipping,DHL,6,3,True,Mobile,Mobile App,macOS,Organic Search,Tech Week Promotion,SAVE15,True,West Coast DC,False,,5.0,False,8.0,1071,16,1,177,Q4,2023,Thursday,False,15
TXN-1000905,2023-05-16,14:20:41,C720211,Linda Howard,lindah8@yahoo.com,65+,Other,Returning,4,IN,Indiana,Fort Worth,50771,SKU77665,Garmin Fenix 7,Sports & Outdoors,Garmin,4.9,1382,2,699.99,20,559.99,1119.98,8.11,90.78,0.0,1210.76,429.34,858.68,352.08,29.08,Google Pay,Completed,Cancelled,Express Shipping,USPS,3,7,True,Mobile,Safari,iOS,Social Media,,SAVE20,True,Central DC,False,,,False,,740,3,2,9,Q2,2023,Tuesday,False,15
TXN-1000906,2023-12-26,11:17:28,C885422,Stephanie Cruz,stephanie.cruz44@protonmail.com,45-54,Male,New,26,WI,Wisconsin,Portland,34255,SKU89970,Canon EOS R6 Mark II,Electronics,Canon,3.7,393,2,2499.0,0,2499.0,4998.0,8.61,430.45,0.0,5428.45,1560.43,3120.86,2307.59,42.51,PayPal,Refunded,Shipped,Standard Shipping,Amazon Logistics,7,7,True,Desktop,Mobile App,Windows,Direct,VIP Member Exclusive,,False,West Coast DC,False,,3.0,True,,545,4,2,157,Q4,2023,Tuesday,False,15
TXN-1000907,2023-09-12,07:59:42,C434666,Gary Adams,garyadams7@gmail.com,25-34,Male,VIP,42,LA,Louisiana,San Antonio,91818,SKU10279,All-Clad D5 Cookware Set,Home & Kitchen,All-Clad,4.0,139,1,699.95,15,594.96,594.96,9.01,53.58,0.0,648.54,399.05,399.05,249.49,38.47,Klarna,Refunded,Delivered,Express Shipping,Amazon Logistics,2,4,True,Mobile,Chrome,iOS,Paid Search,,SAVE15,False,Southern DC,True,,,True,2.0,159,7,3,21,Q3,2023,Tuesday,False,18
TXN-1000908,2023-05-27,13:34:45,C316781,Katherine Thomas,kthomas80@protonmail.com,45-54,Female,Returning,45,CO,Colorado,Philadelphia,55773,SKU92831,Fitbit Charge 6,Electronics,Fitbit,4.3,4069,2,159.95,5,151.95,303.9,9.85,29.94,0.0,333.84,95.75,191.5,142.34,42.64,Visa,Completed,Delivered,2-Day Shipping,FedEx,7,3,True,Mobile,Firefox,Windows,Email,,SAVE5,True,Southern DC,False,,1.0,False,8.0,827,12,2,71,Q2,2023,Saturday,True,20
TXN-1000909,2023-07-11,21:53:51,C784961,Mark Chavez,markc30@hotmail.com,55-64,Male,Returning,48,MO,Missouri,Atlanta,21018,SKU64534,New Balance 990v6,Fashion,New,4.7,931,3,199.99,20,159.99,479.97,6.72,32.24,0.0,512.21,116.24,348.72,163.49,31.92,American Express,Refunded,Delivered,Express Shipping,FedEx,4,6,False,Mobile,Edge,iOS,Paid Search,Anniversary Sale,SAVE20,False,Central DC,False,,3.0,True,8.0,442,18,3,161,Q3,2023,Tuesday,False,18
TXN-1000910,2023-08-14,07:32:12,C170074,Benjamin Nguyen,benjaminn55@icloud.com,65+,Other,Returning,33,TX,Texas,San Antonio,23326,SKU42688,Dell XPS 15,Computers,Dell,3.6,1385,1,1799.0,5,1709.05,1709.05,5.1,87.19,0.0,1796.24,1113.6,1113.6,682.64,38.0,Apple Pay,Refunded,Delivered,Next Day,FedEx,7,7,True,Desktop,Edge,macOS,Referral,Back to School,SAVE5,False,East Coast DC,True,,4.0,False,,845,15,2,174,Q3,2023,Monday,False,18
TXN-1000911,2023-06-23,22:58:47,C127430,Barbara Edwards,barbara_edwards20@protonmail.com,18-24,Female,VIP,28,WA,Washington,Austin,71244,SKU45145,iRobot Roomba j9+,Home & Kitchen,iRobot,3.6,4151,1,899.0,15,764.15,764.15,8.15,62.3,0.0,826.45,491.85,491.85,334.6,40.49,PayPal,Completed,Shipped,Next Day,UPS,2,5,True,Mobile,Edge,Windows,Referral,,SAVE15,True,Southern DC,True,,,True,3.0,650,10,0,133,Q2,2023,Friday,False,22
TXN-1000912,2023-01-31,22:02:01,C941456,Timothy Gutierrez,timothygutierrez88@protonmail.com,18-24,Male,New,45,MA,Massachusetts,Dallas,80760,SKU35129,Dyson Purifier Hot+Cool,Home & Kitchen,Dyson,3.6,1674,1,569.99,0,569.99,569.99,9.25,52.73,0.0,622.72,354.05,354.05,268.67,43.14,Visa,Refunded,Cancelled,Next Day,Amazon Logistics,6,9,False,Desktop,Firefox,Windows,Email,Refer a Friend Bonus,,True,Southern DC,False,,2.0,True,2.0,605,20,1,151,Q1,2023,Tuesday,False,17
TXN-1000913,2023-12-08,23:32:22,C825814,Larry Hughes,larry.hughes20@gmail.com,25-34,Female,VIP,20,CA,California,Jacksonville,10079,SKU19646,New Balance 990v6,Fashion,New,4.4,994,1,199.99,5,189.99,189.99,5.13,9.75,0.0,199.74,130.33,130.33,69.41,34.75,Klarna,Completed,Shipped,Free Shipping,USPS,7,4,False,Mobile,Mobile App,iOS,Referral,,SAVE5,False,East Coast DC,False,,5.0,False,,1164,6,1,52,Q4,2023,Friday,False,11
TXN-1000914,2023-07-25,06:03:44,C940005,Jack Alvarez,jackalvarez67@yahoo.com,55-64,Female,VIP,45,MD,Maryland,Jacksonville,40141,SKU67652,Nest Learning Thermostat,Home & Kitchen,Nest,4.0,1732,1,249.0,5,236.55,236.55,7.4,17.51,0.0,254.06,143.16,143.16,110.9,43.65,PayPal,Completed,Cancelled,2-Day Shipping,DHL,3,5,True,Mobile,Firefox,Windows,Direct,Summer Sale 2024,SAVE5,False,West Coast DC,False,,5.0,False,,687,17,3,32,Q3,2023,Tuesday,False,14
TXN-1000915,2023-05-23,15:56:12,C945495,Kenneth Kelly,kenneth_kelly31@protonmail.com,35-44,Female,New,44,FL,Florida,San Jose,75057,SKU97007,Apple Mac Mini M2,Computers,Apple,3.9,2496,3,599.0,0,599.0,1797.0,8.22,147.74,0.0,1944.74,328.95,986.85,957.89,49.26,PayPal,Pending,Shipped,2-Day Shipping,Amazon Logistics,5,6,True,Desktop,Edge,macOS,Social Media,Free Shipping Weekend,,False,Central DC,False,,,False,,1199,15,0,29,Q2,2023,Tuesday,False,9
TXN-1000916,2023-03-02,13:49:53,C138615,Matthew Brooks,matthew_brooks32@gmail.com,45-54,Male,Returning,44,CA,California,Austin,80251,SKU80072,Fitbit Charge 6,Electronics,Fitbit,4.9,3502,2,159.95,0,159.95,319.9,5.86,18.74,0.0,338.64,87.01,174.02,164.62,48.61,PayPal,Completed,Returned,Next Day,Amazon Logistics,3,6,True,Mobile,Edge,macOS,Direct,,,False,East Coast DC,False,Changed Mind,,False,8.0,710,9,1,154,Q1,2023,Thursday,False,7
TXN-1000917,2023-11-28,11:45:15,C700833,Sandra Nguyen,sandran64@outlook.com,18-24,Female,VIP,25,MN,Minnesota,Nashville,34680,SKU47876,Acer Swift Go 14,Computers,Acer,5.0,4699,2,849.0,0,849.0,1698.0,9.55,162.21,0.0,1860.21,566.26,1132.52,727.69,39.12,Google Pay,Completed,Delivered,Next Day,DHL,3,6,True,Mobile,Chrome,Android,Organic Search,,,True,Southern DC,False,,,False,,811,17,2,10,Q4,2023,Tuesday,False,14
TXN-1000918,2023-03-08,22:02:19,C514742,Susan Harris,susanh3@outlook.com,18-24,Other,VIP,40,AZ,Arizona,Miami,54709,SKU38366,Canon EOS R6 Mark II,Electronics,Canon,4.0,1701,2,2499.0,15,2124.15,4248.3,7.71,327.69,0.0,4575.99,1532.06,3064.12,1511.87,33.04,Visa,Pending,Shipped,Standard Shipping,UPS,2,9,True,Desktop,Safari,Windows,Social Media,,SAVE15,False,West Coast DC,False,,2.0,False,8.0,553,19,2,75,Q1,2023,Wednesday,False,22
TXN-1000919,2023-07-13,09:29:56,C424630,William Nguyen,william.nguyen88@gmail.com,65+,Female,New,11,PA,Pennsylvania,Las Vegas,58159,SKU60222,Ray-Ban Aviator Classic,Fashion,Ray-Ban,4.1,1082,3,163.0,0,163.0,489.0,9.9,48.42,0.0,537.42,86.02,258.06,279.36,51.98,Klarna,Completed,Shipped,2-Day Shipping,FedEx,4,10,True,Tablet,Mobile App,Windows,Email,Limited Time Offer,,False,Southern DC,True,Changed Mind,,False,,148,8,3,156,Q3,2023,Thursday,False,6
TXN-1000920,2023-03-27,10:12:44,C858073,Charles Carter,charlescarter11@yahoo.com,25-34,Male,Returning,49,CA,California,San Jose,35031,SKU38682,Acer Swift Go 14,Computers,Acer,4.5,1586,3,849.0,20,679.2,2037.6,7.56,154.13,0.0,2191.73,589.96,1769.88,421.85,19.25,Mastercard,Completed,Cancelled,Standard Shipping,USPS,6,10,True,Mobile,Chrome,iOS,Social Media,,SAVE20,False,East Coast DC,False,,,True,0.0,836,11,3,50,Q1,2023,Monday,False,18
TXN-1000921,2023-01-30,21:41:00,C479609,Edward Hall,edwardh47@protonmail.com,35-44,Other,New,38,CO,Colorado,Denver,92196,SKU13643,Hydro Flask 32oz,Sports & Outdoors,Hydro,3.7,3131,1,44.95,5,42.7,42.7,6.37,2.72,12.23,57.65,24.06,24.06,21.36,37.05,Mastercard,Pending,Delivered,Free Shipping,UPS,2,8,True,Desktop,Edge,Windows,Email,Cyber Monday Special,SAVE5,True,West Coast DC,True,,3.0,True,2.0,388,13,1,26,Q1,2023,Monday,False,21
TXN-1000922,2023-07-08,23:11:21,C503450,Patricia Gomez,patricia_gomez90@outlook.com,65+,Female,Returning,30,MA,Massachusetts,Boston,33964,SKU99643,Levi's 501 Original Jeans,Fashion,Levi's,4.6,1121,3,69.5,0,69.5,208.5,7.46,15.55,0.0,224.05,43.45,130.35,93.7,41.82,Klarna,Completed,Shipped,2-Day Shipping,UPS,4,10,True,Mobile,Edge,Android,Direct,,,False,West Coast DC,False,,2.0,False,4.0,1145,5,0,90,Q3,2023,Saturday,True,20
TXN-1000923,2023-03-03,18:44:06,C290981,Brenda Myers,brendam54@yahoo.com,25-34,Male,VIP,29,IL,Illinois,San Jose,86020,SKU73085,Michael Kors Crossbody,Fashion,Michael,4.9,2198,2,298.0,0,298.0,596.0,8.6,51.26,0.0,647.26,181.6,363.2,284.06,43.89,American Express,Refunded,Cancelled,2-Day Shipping,Amazon Logistics,3,2,True,Desktop,Edge,Windows,Social Media,Cyber Monday Special,,False,East Coast DC,False,,,False,,1105,4,0,25,Q1,2023,Friday,False,14
TXN-1000924,2023-03-23,16:06:28,C517238,Carol Lewis,carollewis30@protonmail.com,25-34,Male,New,30,NJ,New Jersey,Phoenix,25056,SKU59291,"iPad Pro 12.9""",Electronics,iPad,3.5,1327,3,1099.0,20,879.2,2637.6,5.36,141.46,0.0,2779.06,618.71,1856.13,922.93,33.21,Mastercard,Pending,Returned,2-Day Shipping,FedEx,3,8,True,Mobile,Firefox,Windows,Paid Search,,SAVE20,False,West Coast DC,False,,3.0,True,,830,4,2,128,Q1,2023,Thursday,False,21
TXN-1000925,2023-03-26,15:46:41,C452128,Kenneth Peterson,kenneth.peterson74@hotmail.com,65+,Male,VIP,49,IL,Illinois,New York,71562,SKU12547,Dyson Purifier Hot+Cool,Home & Kitchen,Dyson,4.0,1033,2,569.99,0,569.99,1139.98,7.26,82.81,0.0,1222.79,328.87,657.74,565.05,46.21,American Express,Pending,Delivered,2-Day Shipping,Amazon Logistics,3,3,True,Tablet,Chrome,macOS,Referral,Flash Sale Friday,,False,East Coast DC,False,,,False,,838,12,2,15,Q1,2023,Sunday,True,8
TXN-1000926,2023-05-30,17:35:02,C700295,William Richardson,williamr88@icloud.com,65+,Other,VIP,26,CO,Colorado,Nashville,55893,SKU27071,Sony WH-1000XM5 Headphones,Electronics,Sony,4.8,553,3,349.99,10,314.99,944.97,6.67,63.07,0.0,1008.04,187.01,561.03,447.01,44.34,Google Pay,Pending,Delivered,Standard Shipping,UPS,7,10,True,Desktop,Chrome,Windows,Referral,,SAVE10,True,Southern DC,False,,,True,2.0,740,19,3,29,Q2,2023,Tuesday,False,12
TXN-1000927,2023-10-31,15:28:14,C360232,Thomas Ortiz,thomas_ortiz45@icloud.com,18-24,Female,VIP,31,TX,Texas,Portland,87651,SKU63032,Samsung Galaxy S24 Ultra,Electronics,Samsung,4.0,2640,3,1299.0,0,1299.0,3897.0,7.34,285.94,0.0,4182.94,865.68,2597.04,1585.9,37.91,Google Pay,Refunded,Shipped,Standard Shipping,Amazon Logistics,7,10,True,Mobile,Edge,Windows,Direct,Black Friday Deals,,False,East Coast DC,False,,5.0,False,,841,4,0,47,Q4,2023,Tuesday,False,12
TXN-1000928,2023-03-14,15:43:23,C664406,Janet Bailey,janet_bailey46@protonmail.com,18-24,Female,New,41,GA,Georgia,Chicago,31563,SKU15395,Samsung Galaxy S24 Ultra,Electronics,Samsung,4.0,1072,2,1299.0,0,1299.0,2598.0,7.53,195.54,0.0,2793.54,805.18,1610.36,1183.18,42.35,Google Pay,Completed,Cancelled,Express Shipping,UPS,3,4,False,Mobile,Safari,Windows,Social Media,Free Shipping Weekend,,False,Southern DC,False,,2.0,False,6.0,427,3,1,163,Q1,2023,Tuesday,False,10
TXN-1000929,2023-10-31,12:47:29,C170491,James Garcia,jgarcia98@gmail.com,25-34,Female,VIP,12,PA,Pennsylvania,Atlanta,45263,SKU23914,GoPro Hero 12 Black,Electronics,GoPro,3.9,3837,1,399.0,0,399.0,399.0,7.52,30.0,0.0,429.0,263.71,263.71,165.29,38.53,PayPal,Completed,Delivered,Free Shipping,FedEx,5,8,True,Desktop,Edge,macOS,Organic Search,VIP Member Exclusive,,False,East Coast DC,True,,,True,,790,3,2,57,Q4,2023,Tuesday,False,12
